Time,Positive,Negative,Value
18,11,2,-2.99298
18,12,1,-2.99298
18,1,13,-2.52146
18,2,12,-2.52146
18,3,11,-2.52146
18,4,10,-2.52146
18,5,9,-2.52146
18,6,8,-2.52146
18,7,7,-2.52146
18,8,6,-2.52146
18,9,5,-2.52146
18,10,4,-2.52146
18,11,3,-2.52146
18,12,2,-2.52146
18,13,1,-2.52146
18,1,14,-2.06708
18,2,13,-2.06708
18,3,12,-2.06708
18,4,11,-2.06708
18,5,10,-2.06708
18,6,9,-2.06708
18,7,8,-2.06708
18,8,7,-2.06708
18,9,6,-2.06708
18,10,5,-2.06708
18,11,4,-2.06708
18,12,3,-2.06708
18,13,2,-2.06708
18,14,1,-2.06708
18,1,15,-1.62812
18,2,14,-1.62812
18,3,13,-1.62812
18,4,12,-1.62812
18,5,11,-1.62812
18,6,10,-1.62812
18,7,9,-1.62812
18,8,8,-1.62812
18,9,7,-1.62812
18,10,6,-1.62812
18,11,5,-1.62812
18,12,4,-1.62812
18,13,3,-1.62812
18,14,2,-1.62812
18,15,1,-1.62812
18,1,16,-1.20309
18,2,15,-1.20309
18,3,14,-1.20309
18,4,13,-1.20309
18,5,12,-1.20309
18,6,11,-1.20309
18,7,10,-1.20309
18,8,9,-1.20309
18,9,8,-1.20309
18,10,7,-1.20309
18,11,6,-1.20309
18,12,5,-1.20309
18,13,4,-1.20309
18,14,3,-1.20309
18,15,2,-1.20309
18,16,1,-1.20309
18,1,17,-0.790751
18,2,16,-0.790751
18,3,15,-0.790751
18,4,14,-0.790751
18,5,13,-0.790751
18,6,12,-0.790751
18,7,11,-0.790751
18,8,10,-0.790751
18,9,9,-0.790751
18,10,8,-0.790751
18,11,7,-0.790751
18,12,6,-0.790751
18,13,5,-0.790751
18,14,4,-0.790751
18,15,3,-0.790751
18,16,2,-0.790751
18,17,1,-0.790751
18,1,18,-0.390032
18,2,17,-0.390032
18,3,16,-0.390032
18,4,15,-0.390032
18,5,14,-0.390032
18,6,13,-0.390032
18,7,12,-0.390032
18,8,11,-0.390032
18,9,10,-0.390032
18,10,9,-0.390032
18,11,8,-0.390032
18,12,7,-0.390032
18,13,6,-0.390032
18,14,5,-0.390032
18,15,4,-0.390032
18,16,3,-0.390032
18,17,2,-0.390032
18,18,1,-0.390032
18,1,19,0
18,2,18,0
18,3,17,0
18,4,16,0
18,5,15,0
18,6,14,0
18,7,13,0
18,8,12,0
18,9,11,0
18,10,10,0
18,11,9,0
18,12,8,0
18,13,7,0
18,14,6,0
18,15,5,0
18,16,4,0
18,17,3,0
18,18,2,0
18,19,1,0
19,1,1,-11.317
19,1,2,-10.1037
19,2,1,-10.1037
19,1,3,-9.11299
19,2,2,-9.11299
19,3,1,-9.11299
19,1,4,-8.25503
19,2,3,-8.25503
19,3,2,-8.25503
19,4,1,-8.25503
19,1,5,-7.48763
19,2,4,-7.48763
19,3,3,-7.48763
19,4,2,-7.48763
19,5,1,-7.48763
19,1,6,-6.78711
19,2,5,-6.78711
19,3,4,-6.78711
19,4,3,-6.78711
19,5,2,-6.78711
19,6,1,-6.78711
19,1,7,-6.13854
19,2,6,-6.13854
19,3,5,-6.13854
19,4,4,-6.13854
19,5,3,-6.13854
19,6,2,-6.13854
19,7,1,-6.13854
19,1,8,-5.53187
19,2,7,-5.53187
19,3,6,-5.53187
19,4,5,-5.53187
19,5,4,-5.53187
19,6,3,-5.53187
19,7,2,-5.53187
19,8,1,-5.53187
19,1,9,-4.95989
19,2,8,-4.95989
19,3,7,-4.95989
19,4,6,-4.95989
19,5,5,-4.95989
19,6,4,-4.95989
19,7,3,-4.95989
19,8,2,-4.95989
19,9,1,-4.95989
19,1,10,-4.41726
19,2,9,-4.41726
19,3,8,-4.41726
19,4,7,-4.41726
19,5,6,-4.41726
19,6,5,-4.41726
19,7,4,-4.41726
19,8,3,-4.41726
19,9,2,-4.41726
19,10,1,-4.41726
19,1,11,-3.89989
19,2,10,-3.89989
19,3,9,-3.89989
19,4,8,-3.89989
19,5,7,-3.89989
19,6,6,-3.89989
19,7,5,-3.89989
19,8,4,-3.89989
19,9,3,-3.89989
19,10,2,-3.89989
19,11,1,-3.89989
19,1,12,-3.40454
19,2,11,-3.40454
19,3,10,-3.40454
19,4,9,-3.40454
19,5,8,-3.40454
19,6,7,-3.40454
19,7,6,-3.40454
19,8,5,-3.40454
19,9,4,-3.40454
19,10,3,-3.40454
19,11,2,-3.40454
19,12,1,-3.40454
19,1,13,-2.92862
19,2,12,-2.92862
19,3,11,-2.92862
19,4,10,-2.92862
19,5,9,-2.92862
19,6,8,-2.92862
19,7,7,-2.92862
19,8,6,-2.92862
19,9,5,-2.92862
19,10,4,-2.92862
19,11,3,-2.92862
19,12,2,-2.92862
19,13,1,-2.92862
19,1,14,-2.47002
19,2,13,-2.47002
19,3,12,-2.47002
19,4,11,-2.47002
19,5,10,-2.47002
19,6,9,-2.47002
19,7,8,-2.47002
19,8,7,-2.47002
19,9,6,-2.47002
19,10,5,-2.47002
19,11,4,-2.47002
19,12,3,-2.47002
19,13,2,-2.47002
19,14,1,-2.47002
19,1,15,-2.02697
19,2,14,-2.02697
19,3,13,-2.02697
19,4,12,-2.02697
19,5,11,-2.02697
19,6,10,-2.02697
19,7,9,-2.02697
19,8,8,-2.02697
19,9,7,-2.02697
19,10,6,-2.02697
19,11,5,-2.02697
19,12,4,-2.02697
19,13,3,-2.02697
19,14,2,-2.02697
19,15,1,-2.02697
19,1,16,-1.59798
19,2,15,-1.59798
19,3,14,-1.59798
19,4,13,-1.59798
19,5,12,-1.59798
19,6,11,-1.59798
19,7,10,-1.59798
19,8,9,-1.59798
19,9,8,-1.59798
19,10,7,-1.59798
19,11,6,-1.59798
19,12,5,-1.59798
19,13,4,-1.59798
19,14,3,-1.59798
19,15,2,-1.59798
19,16,1,-1.59798
19,1,17,-1.18181
19,2,16,-1.18181
19,3,15,-1.18181
19,4,14,-1.18181
19,5,13,-1.18181
19,6,12,-1.18181
19,7,11,-1.18181
19,8,10,-1.18181
19,9,9,-1.18181
19,10,8,-1.18181
19,11,7,-1.18181
19,12,6,-1.18181
19,13,5,-1.18181
19,14,4,-1.18181
19,15,3,-1.18181
19,16,2,-1.18181
19,17,1,-1.18181
19,1,18,-0.777358
19,2,17,-0.777358
19,3,16,-0.777358
19,4,15,-0.777358
19,5,14,-0.777358
19,6,13,-0.777358
19,7,12,-0.777358
19,8,11,-0.777358
19,9,10,-0.777358
19,10,9,-0.777358
19,11,8,-0.777358
19,12,7,-0.777358
19,13,6,-0.777358
19,14,5,-0.777358
19,15,4,-0.777358
19,16,3,-0.777358
19,17,2,-0.777358
19,18,1,-0.777358
19,1,19,-0.383695
19,2,18,-0.383695
19,3,17,-0.383695
19,4,16,-0.383695
19,5,15,-0.383695
19,6,14,-0.383695
19,7,13,-0.383695
19,8,12,-0.383695
19,9,11,-0.383695
19,10,10,-0.383695
19,11,9,-0.383695
19,12,8,-0.383695
19,13,7,-0.383695
19,14,6,-0.383695
19,15,5,-0.383695
19,16,4,-0.383695
19,17,3,-0.383695
19,18,2,-0.383695
19,19,1,-0.383695
19,1,20,0
19,2,19,0
19,3,18,0
19,4,17,0
19,5,16,0
19,6,15,0
19,7,14,0
19,8,13,0
19,9,12,0
19,10,11,0
19,11,10,0
19,12,9,0
19,13,8,0
19,14,7,0
19,15,6,0
19,16,5,0
19,17,4,0
19,18,3,0
19,19,2,0
19,20,1,0
20,1,1,-11.7929
20,1,2,-10.569
20,2,1,-10.569
20,1,3,-9.56972
20,2,2,-9.56972
20,3,1,-9.56972
20,1,4,-8.70431
20,2,3,-8.70431
20,3,2,-8.70431
20,4,1,-8.70431
20,1,5,-7.93027
20,2,4,-7.93027
20,3,3,-7.93027
20,4,2,-7.93027
20,5,1,-7.93027
20,1,6,-7.22366
20,2,5,-7.22366
20,3,4,-7.22366
20,4,3,-7.22366
20,5,2,-7.22366
20,6,1,-7.22366
20,1,7,-6.56948
20,2,6,-6.56948
20,3,5,-6.56948
20,4,4,-6.56948
20,5,3,-6.56948
20,6,2,-6.56948
20,7,1,-6.56948
20,1,8,-5.95754
20,2,7,-5.95754
20,3,6,-5.95754
20,4,5,-5.95754
20,5,4,-5.95754
20,6,3,-5.95754
20,7,2,-5.95754
20,8,1,-5.95754
20,1,9,-5.3806
20,2,8,-5.3806
20,3,7,-5.3806
20,4,6,-5.3806
20,5,5,-5.3806
20,6,4,-5.3806
20,7,3,-5.3806
20,8,2,-5.3806
20,9,1,-5.3806
20,1,10,-4.83327
20,2,9,-4.83327
20,3,8,-4.83327
20,4,7,-4.83327
20,5,6,-4.83327
20,6,5,-4.83327
20,7,4,-4.83327
20,8,3,-4.83327
20,9,2,-4.83327
20,10,1,-4.83327
20,1,11,-4.31141
20,2,10,-4.31141
20,3,9,-4.31141
20,4,8,-4.31141
20,5,7,-4.31141
20,6,6,-4.31141
20,7,5,-4.31141
20,8,4,-4.31141
20,9,3,-4.31141
20,10,2,-4.31141
20,11,1,-4.31141
20,1,12,-3.81176
20,2,11,-3.81176
20,3,10,-3.81176
20,4,9,-3.81176
20,5,8,-3.81176
20,6,7,-3.81176
20,7,6,-3.81176
20,8,5,-3.81176
20,9,4,-3.81176
20,10,3,-3.81176
20,11,2,-3.81176
20,12,1,-3.81176
20,1,13,-3.33172
20,2,12,-3.33172
20,3,11,-3.33172
20,4,10,-3.33172
20,5,9,-3.33172
20,6,8,-3.33172
20,7,7,-3.33172
20,8,6,-3.33172
20,9,5,-3.33172
20,10,4,-3.33172
20,11,3,-3.33172
20,12,2,-3.33172
20,13,1,-3.33172
20,1,14,-2.86914
20,2,13,-2.86914
20,3,12,-2.86914
20,4,11,-2.86914
20,5,10,-2.86914
20,6,9,-2.86914
20,7,8,-2.86914
20,8,7,-2.86914
20,9,6,-2.86914
20,10,5,-2.86914
20,11,4,-2.86914
20,12,3,-2.86914
20,13,2,-2.86914
20,14,1,-2.86914
20,1,15,-2.42224
20,2,14,-2.42224
20,3,13,-2.42224
20,4,12,-2.42224
20,5,11,-2.42224
20,6,10,-2.42224
20,7,9,-2.42224
20,8,8,-2.42224
20,9,7,-2.42224
20,10,6,-2.42224
20,11,5,-2.42224
20,12,4,-2.42224
20,13,3,-2.42224
20,14,2,-2.42224
20,15,1,-2.42224
20,1,16,-1.98954
20,2,15,-1.98954
20,3,14,-1.98954
20,4,13,-1.98954
20,5,12,-1.98954
20,6,11,-1.98954
20,7,10,-1.98954
20,8,9,-1.98954
20,9,8,-1.98954
20,10,7,-1.98954
20,11,6,-1.98954
20,12,5,-1.98954
20,13,4,-1.98954
20,14,3,-1.98954
20,15,2,-1.98954
20,16,1,-1.98954
20,1,17,-1.56975
20,2,16,-1.56975
20,3,15,-1.56975
20,4,14,-1.56975
20,5,13,-1.56975
20,6,12,-1.56975
20,7,11,-1.56975
20,8,10,-1.56975
20,9,9,-1.56975
20,10,8,-1.56975
20,11,7,-1.56975
20,12,6,-1.56975
20,13,5,-1.56975
20,14,4,-1.56975
20,15,3,-1.56975
20,16,2,-1.56975
20,17,1,-1.56975
20,1,18,-1.1618
20,2,17,-1.1618
20,3,16,-1.1618
20,4,15,-1.1618
20,5,14,-1.1618
20,6,13,-1.1618
20,7,12,-1.1618
20,8,11,-1.1618
20,9,10,-1.1618
20,10,9,-1.1618
20,11,8,-1.1618
20,12,7,-1.1618
20,13,6,-1.1618
20,14,5,-1.1618
20,15,4,-1.1618
20,16,3,-1.1618
20,17,2,-1.1618
20,18,1,-1.1618
20,1,19,-0.764718
20,2,18,-0.764718
20,3,17,-0.764718
20,4,16,-0.764718
20,5,15,-0.764718
20,6,14,-0.764718
20,7,13,-0.764718
20,8,12,-0.764718
20,9,11,-0.764718
20,10,10,-0.764718
20,11,9,-0.764718
20,12,8,-0.764718
20,13,7,-0.764718
20,14,6,-0.764718
20,15,5,-0.764718
20,16,4,-0.764718
20,17,3,-0.764718
20,18,2,-0.764718
20,19,1,-0.764718
20,1,20,-0.377696
20,2,19,-0.377696
20,3,18,-0.377696
20,4,17,-0.377696
20,5,16,-0.377696
20,6,15,-0.377696
20,7,14,-0.377696
20,8,13,-0.377696
20,9,12,-0.377696
20,10,11,-0.377696
20,11,10,-0.377696
20,12,9,-0.377696
20,13,8,-0.377696
20,14,7,-0.377696
20,15,6,-0.377696
20,16,5,-0.377696
20,17,4,-0.377696
20,18,3,-0.377696
20,19,2,-0.377696
20,20,1,-0.377696
20,1,21,0
20,2,20,0
20,3,19,0
20,4,18,0
20,5,17,0
20,6,16,0
20,7,15,0
20,8,14,0
20,9,13,0
20,10,12,0
20,11,11,0
20,12,10,0
20,13,9,0
20,14,8,0
20,15,7,0
20,16,6,0
20,17,5,0
20,18,4,0
20,19,3,0
20,20,2,0
20,21,1,0
21,1,1,-12.2605
21,1,2,-11.0267
21,2,1,-11.0267
21,1,3,-10.0193
21,2,2,-10.0193
21,3,1,-10.0193
21,1,4,-9.14691
21,2,3,-9.14691
21,3,2,-9.14691
21,4,1,-9.14691
21,1,5,-8.36659
21,2,4,-8.36659
21,3,3,-8.36659
21,4,2,-8.36659
21,5,1,-8.36659
21,1,6,-7.65426
21,2,5,-7.65426
21,3,4,-7.65426
21,4,3,-7.65426
21,5,2,-7.65426
21,6,1,-7.65426
21,1,7,-6.99476
21,2,6,-6.99476
21,3,5,-6.99476
21,4,4,-6.99476
21,5,3,-6.99476
21,6,2,-6.99476
21,7,1,-6.99476
21,1,8,-6.37786
21,2,7,-6.37786
21,3,6,-6.37786
21,4,5,-6.37786
21,5,4,-6.37786
21,6,3,-6.37786
21,7,2,-6.37786
21,8,1,-6.37786
21,1,9,-5.79624
21,2,8,-5.79624
21,3,7,-5.79624
21,4,6,-5.79624
21,5,5,-5.79624
21,6,4,-5.79624
21,7,3,-5.79624
21,8,2,-5.79624
21,9,1,-5.79624
21,1,10,-5.24447
21,2,9,-5.24447
21,3,8,-5.24447
21,4,7,-5.24447
21,5,6,-5.24447
21,6,5,-5.24447
21,7,4,-5.24447
21,8,3,-5.24447
21,9,2,-5.24447
21,10,1,-5.24447
21,1,11,-4.71838
21,2,10,-4.71838
21,3,9,-4.71838
21,4,8,-4.71838
21,5,7,-4.71838
21,6,6,-4.71838
21,7,5,-4.71838
21,8,4,-4.71838
21,9,3,-4.71838
21,10,2,-4.71838
21,11,1,-4.71838
21,1,12,-4.21468
21,2,11,-4.21468
21,3,10,-4.21468
21,4,9,-4.21468
21,5,8,-4.21468
21,6,7,-4.21468
21,7,6,-4.21468
21,8,5,-4.21468
21,9,4,-4.21468
21,10,3,-4.21468
21,11,2,-4.21468
21,12,1,-4.21468
21,1,13,-3.73074
21,2,12,-3.73074
21,3,11,-3.73074
21,4,10,-3.73074
21,5,9,-3.73074
21,6,8,-3.73074
21,7,7,-3.73074
21,8,6,-3.73074
21,9,5,-3.73074
21,10,4,-3.73074
21,11,3,-3.73074
21,12,2,-3.73074
21,13,1,-3.73074
21,1,14,-3.26441
21,2,13,-3.26441
21,3,12,-3.26441
21,4,11,-3.26441
21,5,10,-3.26441
21,6,9,-3.26441
21,7,8,-3.26441
21,8,7,-3.26441
21,9,6,-3.26441
21,10,5,-3.26441
21,11,4,-3.26441
21,12,3,-3.26441
21,13,2,-3.26441
21,14,1,-3.26441
21,1,15,-2.81389
21,2,14,-2.81389
21,3,13,-2.81389
21,4,12,-2.81389
21,5,11,-2.81389
21,6,10,-2.81389
21,7,9,-2.81389
21,8,8,-2.81389
21,9,7,-2.81389
21,10,6,-2.81389
21,11,5,-2.81389
21,12,4,-2.81389
21,13,3,-2.81389
21,14,2,-2.81389
21,15,1,-2.81389
21,1,16,-2.37768
21,2,15,-2.37768
21,3,14,-2.37768
21,4,13,-2.37768
21,5,12,-2.37768
21,6,11,-2.37768
21,7,10,-2.37768
21,8,9,-2.37768
21,9,8,-2.37768
21,10,7,-2.37768
21,11,6,-2.37768
21,12,5,-2.37768
21,13,4,-2.37768
21,14,3,-2.37768
21,15,2,-2.37768
21,16,1,-2.37768
21,1,17,-1.95449
21,2,16,-1.95449
21,3,15,-1.95449
21,4,14,-1.95449
21,5,13,-1.95449
21,6,12,-1.95449
21,7,11,-1.95449
21,8,10,-1.95449
21,9,9,-1.95449
21,10,8,-1.95449
21,11,7,-1.95449
21,12,6,-1.95449
21,13,5,-1.95449
21,14,4,-1.95449
21,15,3,-1.95449
21,16,2,-1.95449
21,17,1,-1.95449
21,1,18,-1.54322
21,2,17,-1.54322
21,3,16,-1.54322
21,4,15,-1.54322
21,5,14,-1.54322
21,6,13,-1.54322
21,7,12,-1.54322
21,8,11,-1.54322
21,9,10,-1.54322
21,10,9,-1.54322
21,11,8,-1.54322
21,12,7,-1.54322
21,13,6,-1.54322
21,14,5,-1.54322
21,15,4,-1.54322
21,16,3,-1.54322
21,17,2,-1.54322
21,18,1,-1.54322
21,1,19,-1.14293
21,2,18,-1.14293
21,3,17,-1.14293
21,4,16,-1.14293
21,5,15,-1.14293
21,6,14,-1.14293
21,7,13,-1.14293
21,8,12,-1.14293
21,9,11,-1.14293
21,10,10,-1.14293
21,11,9,-1.14293
21,12,8,-1.14293
21,13,7,-1.14293
21,14,6,-1.14293
21,15,5,-1.14293
21,16,4,-1.14293
21,17,3,-1.14293
21,18,2,-1.14293
21,19,1,-1.14293
21,1,20,-0.752763
21,2,19,-0.752763
21,3,18,-0.752763
21,4,17,-0.752763
21,5,16,-0.752763
21,6,15,-0.752763
21,7,14,-0.752763
21,8,13,-0.752763
21,9,12,-0.752763
21,10,11,-0.752763
21,11,10,-0.752763
21,12,9,-0.752763
21,13,8,-0.752763
21,14,7,-0.752763
21,15,6,-0.752763
21,16,5,-0.752763
21,17,4,-0.752763
21,18,3,-0.752763
21,19,2,-0.752763
21,20,1,-0.752763
21,1,21,-0.372005
21,2,20,-0.372005
21,3,19,-0.372005
21,4,18,-0.372005
21,5,17,-0.372005
21,6,16,-0.372005
21,7,15,-0.372005
21,8,14,-0.372005
21,9,13,-0.372005
21,10,12,-0.372005
21,11,11,-0.372005
21,12,10,-0.372005
21,13,9,-0.372005
21,14,8,-0.372005
21,15,7,-0.372005
21,16,6,-0.372005
21,17,5,-0.372005
21,18,4,-0.372005
21,19,3,-0.372005
21,20,2,-0.372005
21,21,1,-0.372005
21,1,22,0
21,2,21,0
21,3,20,0
21,4,19,0
21,5,18,0
21,6,17,0
21,7,16,0
21,8,15,0
21,9,14,0
21,10,13,0
21,11,12,0
21,12,11,0
21,13,10,0
21,14,9,0
21,15,8,0
21,16,7,0
21,17,6,0
21,18,5,0
21,19,4,0
21,20,3,0
21,21,2,0
21,22,1,0
22,1,1,-12.7204
22,1,2,-11.4773
22,2,1,-11.4773
22,1,3,-10.4622
22,2,2,-10.4622
22,3,1,-10.4622
22,1,4,-9.58313
22,2,3,-9.58313
22,3,2,-9.58313
22,4,1,-9.58313
22,1,5,-8.79686
22,2,4,-8.79686
22,3,3,-8.79686
22,4,2,-8.79686
22,5,1,-8.79686
22,1,6,-8.07911
22,2,5,-8.07911
22,3,4,-8.07911
22,4,3,-8.07911
22,5,2,-8.07911
22,6,1,-8.07911
22,1,7,-7.4146
22,2,6,-7.4146
22,3,5,-7.4146
22,4,4,-7.4146
22,5,3,-7.4146
22,6,2,-7.4146
22,7,1,-7.4146
22,1,8,-6.793
22,2,7,-6.793
22,3,6,-6.793
22,4,5,-6.793
22,5,4,-6.793
22,6,3,-6.793
22,7,2,-6.793
22,8,1,-6.793
22,1,9,-6.20696
22,2,8,-6.20696
22,3,7,-6.20696
22,4,6,-6.20696
22,5,5,-6.20696
22,6,4,-6.20696
22,7,3,-6.20696
22,8,2,-6.20696
22,9,1,-6.20696
22,1,10,-5.65098
22,2,9,-5.65098
22,3,8,-5.65098
22,4,7,-5.65098
22,5,6,-5.65098
22,6,5,-5.65098
22,7,4,-5.65098
22,8,3,-5.65098
22,9,2,-5.65098
22,10,1,-5.65098
22,1,11,-5.12089
22,2,10,-5.12089
22,3,9,-5.12089
22,4,8,-5.12089
22,5,7,-5.12089
22,6,6,-5.12089
22,7,5,-5.12089
22,8,4,-5.12089
22,9,3,-5.12089
22,10,2,-5.12089
22,11,1,-5.12089
22,1,12,-4.61336
22,2,11,-4.61336
22,3,10,-4.61336
22,4,9,-4.61336
22,5,8,-4.61336
22,6,7,-4.61336
22,7,6,-4.61336
22,8,5,-4.61336
22,9,4,-4.61336
22,10,3,-4.61336
22,11,2,-4.61336
22,12,1,-4.61336
22,1,13,-4.12574
22,2,12,-4.12574
22,3,11,-4.12574
22,4,10,-4.12574
22,5,9,-4.12574
22,6,8,-4.12574
22,7,7,-4.12574
22,8,6,-4.12574
22,9,5,-4.12574
22,10,4,-4.12574
22,11,3,-4.12574
22,12,2,-4.12574
22,13,1,-4.12574
22,1,14,-3.65585
22,2,13,-3.65585
22,3,12,-3.65585
22,4,11,-3.65585
22,5,10,-3.65585
22,6,9,-3.65585
22,7,8,-3.65585
22,8,7,-3.65585
22,9,6,-3.65585
22,10,5,-3.65585
22,11,4,-3.65585
22,12,3,-3.65585
22,13,2,-3.65585
22,14,1,-3.65585
22,1,15,-3.20191
22,2,14,-3.20191
22,3,13,-3.20191
22,4,12,-3.20191
22,5,11,-3.20191
22,6,10,-3.20191
22,7,9,-3.20191
22,8,8,-3.20191
22,9,7,-3.20191
22,10,6,-3.20191
22,11,5,-3.20191
22,12,4,-3.20191
22,13,3,-3.20191
22,14,2,-3.20191
22,15,1,-3.20191
22,1,16,-2.76237
22,2,15,-2.76237
22,3,14,-2.76237
22,4,13,-2.76237
22,5,12,-2.76237
22,6,11,-2.76237
22,7,10,-2.76237
22,8,9,-2.76237
22,9,8,-2.76237
22,10,7,-2.76237
22,11,6,-2.76237
22,12,5,-2.76237
22,13,4,-2.76237
22,14,3,-2.76237
22,15,2,-2.76237
22,16,1,-2.76237
22,1,17,-2.33596
22,2,16,-2.33596
22,3,15,-2.33596
22,4,14,-2.33596
22,5,13,-2.33596
22,6,12,-2.33596
22,7,11,-2.33596
22,8,10,-2.33596
22,9,9,-2.33596
22,10,8,-2.33596
22,11,7,-2.33596
22,12,6,-2.33596
22,13,5,-2.33596
22,14,4,-2.33596
22,15,3,-2.33596
22,16,2,-2.33596
22,17,1,-2.33596
22,1,18,-1.92156
22,2,17,-1.92156
22,3,16,-1.92156
22,4,15,-1.92156
22,5,14,-1.92156
22,6,13,-1.92156
22,7,12,-1.92156
22,8,11,-1.92156
22,9,10,-1.92156
22,10,9,-1.92156
22,11,8,-1.92156
22,12,7,-1.92156
22,13,6,-1.92156
22,14,5,-1.92156
22,15,4,-1.92156
22,16,3,-1.92156
22,17,2,-1.92156
22,18,1,-1.92156
22,1,19,-1.51822
22,2,18,-1.51822
22,3,17,-1.51822
22,4,16,-1.51822
22,5,15,-1.51822
22,6,14,-1.51822
22,7,13,-1.51822
22,8,12,-1.51822
22,9,11,-1.51822
22,10,10,-1.51822
22,11,9,-1.51822
22,12,8,-1.51822
22,13,7,-1.51822
22,14,6,-1.51822
22,15,5,-1.51822
22,16,4,-1.51822
22,17,3,-1.51822
22,18,2,-1.51822
22,19,1,-1.51822
22,1,20,-1.12509
22,2,19,-1.12509
22,3,18,-1.12509
22,4,17,-1.12509
22,5,16,-1.12509
22,6,15,-1.12509
22,7,14,-1.12509
22,8,13,-1.12509
22,9,12,-1.12509
22,10,11,-1.12509
22,11,10,-1.12509
22,12,9,-1.12509
22,13,8,-1.12509
22,14,7,-1.12509
22,15,6,-1.12509
22,16,5,-1.12509
22,17,4,-1.12509
22,18,3,-1.12509
22,19,2,-1.12509
22,20,1,-1.12509
22,1,21,-0.741433
22,2,20,-0.741433
22,3,19,-0.741433
22,4,18,-0.741433
22,5,17,-0.741433
22,6,16,-0.741433
22,7,15,-0.741433
22,8,14,-0.741433
22,9,13,-0.741433
22,10,12,-0.741433
22,11,11,-0.741433
22,12,10,-0.741433
22,13,9,-0.741433
22,14,8,-0.741433
22,15,7,-0.741433
22,16,6,-0.741433
22,17,5,-0.741433
22,18,4,-0.741433
22,19,3,-0.741433
22,20,2,-0.741433
22,21,1,-0.741433
22,1,22,-0.366597
22,2,21,-0.366597
22,3,20,-0.366597
22,4,19,-0.366597
22,5,18,-0.366597
22,6,17,-0.366597
22,7,16,-0.366597
22,8,15,-0.366597
22,9,14,-0.366597
22,10,13,-0.366597
22,11,12,-0.366597
22,12,11,-0.366597
22,13,10,-0.366597
22,14,9,-0.366597
22,15,8,-0.366597
22,16,7,-0.366597
22,17,6,-0.366597
22,18,5,-0.366597
22,19,4,-0.366597
22,20,3,-0.366597
22,21,2,-0.366597
22,22,1,-0.366597
22,1,23,0
22,2,22,0
22,3,21,0
22,4,20,0
22,5,19,0
22,6,18,0
22,7,17,0
22,8,16,0
22,9,15,0
22,10,14,0
22,11,13,0
22,12,12,0
22,13,11,0
22,14,10,0
22,15,9,0
22,16,8,0
22,17,7,0
22,18,6,0
22,19,5,0
22,20,4,0
22,21,3,0
22,22,2,0
22,23,1,0
23,1,1,-13.173
23,1,2,-11.9209
23,2,1,-11.9209
23,1,3,-10.8986
23,2,2,-10.8986
23,3,1,-10.8986
23,1,4,-10.0132
23,2,3,-10.0132
23,3,2,-10.0132
23,4,1,-10.0132
23,1,5,-9.22134
23,2,4,-9.22134
23,3,3,-9.22134
23,4,2,-9.22134
23,5,1,-9.22134
23,1,6,-8.49844
23,2,5,-8.49844
23,3,4,-8.49844
23,4,3,-8.49844
23,5,2,-8.49844
23,6,1,-8.49844
23,1,7,-7.82917
23,2,6,-7.82917
23,3,5,-7.82917
23,4,4,-7.82917
23,5,3,-7.82917
23,6,2,-7.82917
23,7,1,-7.82917
23,1,8,-7.20312
23,2,7,-7.20312
23,3,6,-7.20312
23,4,5,-7.20312
23,5,4,-7.20312
23,6,3,-7.20312
23,7,2,-7.20312
23,8,1,-7.20312
23,1,9,-6.61288
23,2,8,-6.61288
23,3,7,-6.61288
23,4,6,-6.61288
23,5,5,-6.61288
23,6,4,-6.61288
23,7,3,-6.61288
23,8,2,-6.61288
23,9,1,-6.61288
23,1,10,-6.05292
23,2,9,-6.05292
23,3,8,-6.05292
23,4,7,-6.05292
23,5,6,-6.05292
23,6,5,-6.05292
23,7,4,-6.05292
23,8,3,-6.05292
23,9,2,-6.05292
23,10,1,-6.05292
23,1,11,-5.51902
23,2,10,-5.51902
23,3,9,-5.51902
23,4,8,-5.51902
23,5,7,-5.51902
23,6,6,-5.51902
23,7,5,-5.51902
23,8,4,-5.51902
23,9,3,-5.51902
23,10,2,-5.51902
23,11,1,-5.51902
23,1,12,-5.00786
23,2,11,-5.00786
23,3,10,-5.00786
23,4,9,-5.00786
23,5,8,-5.00786
23,6,7,-5.00786
23,7,6,-5.00786
23,8,5,-5.00786
23,9,4,-5.00786
23,10,3,-5.00786
23,11,2,-5.00786
23,12,1,-5.00786
23,1,13,-4.51675
23,2,12,-4.51675
23,3,11,-4.51675
23,4,10,-4.51675
23,5,9,-4.51675
23,6,8,-4.51675
23,7,7,-4.51675
23,8,6,-4.51675
23,9,5,-4.51675
23,10,4,-4.51675
23,11,3,-4.51675
23,12,2,-4.51675
23,13,1,-4.51675
23,1,14,-4.0435
23,2,13,-4.0435
23,3,12,-4.0435
23,4,11,-4.0435
23,5,10,-4.0435
23,6,9,-4.0435
23,7,8,-4.0435
23,8,7,-4.0435
23,9,6,-4.0435
23,10,5,-4.0435
23,11,4,-4.0435
23,12,3,-4.0435
23,13,2,-4.0435
23,14,1,-4.0435
23,1,15,-3.5863
23,2,14,-3.5863
23,3,13,-3.5863
23,4,12,-3.5863
23,5,11,-3.5863
23,6,10,-3.5863
23,7,9,-3.5863
23,8,8,-3.5863
23,9,7,-3.5863
23,10,6,-3.5863
23,11,5,-3.5863
23,12,4,-3.5863
